Date,Competitor,Product,Quantity,Revenue
2025-10-05,CompZ,Widget A,4,172
2025-09-15,CompY,Widget C,45,1665
2025-10-07,CompY,Widget C,38,1862
2025-05-13,CompZ,Widget D,2,74
2025-08-17,CompZ,Widget D,28,448
2025-01-05,CompZ,Widget E,6,108
2025-07-18,CompX,Widget A,23,506
2025-05-07,CompX,Widget B,1,50
2025-11-10,CompX,Widget A,39,1092
2025-11-15,CompZ,Widget E,41,2050
2025-06-23,CompX,Widget D,21,756
2025-12-30,CompY,Widget B,24,840
2025-12-11,CompX,Widget C,29,754
2025-08-24,CompX,Widget B,42,1302
2025-03-28,CompY,Widget A,12,348
2025-11-04,CompY,Widget D,17,408
2025-10-31,CompY,Widget B,17,323
2025-07-23,CompX,Widget D,40,1040
2025-11-15,CompZ,Widget D,27,1188
2025-11-23,CompZ,Widget E,18,486
2025-09-24,CompY,Widget A,8,328
2025-10-10,CompY,Widget E,27,1242
2025-05-28,CompX,Widget C,26,338
2025-11-13,CompZ,Widget E,48,2400
2025-10-29,CompZ,Widget C,17,850
2025-05-07,CompZ,Widget A,40,1200
2025-07-18,CompY,Widget A,5,120
2025-09-30,CompZ,Widget D,19,247
2025-04-09,CompY,Widget C,7,126
2025-12-19,CompX,Widget D,45,2115
2025-10-09,CompZ,Widget C,39,1911
2025-05-15,CompZ,Widget D,31,1426
2025-08-13,CompY,Widget C,38,912
2025-09-15,CompY,Widget A,9,351
2025-05-27,CompZ,Widget E,36,864
2025-04-02,CompX,Widget D,18,594
2025-07-31,CompX,Widget C,48,1824
2025-04-25,CompY,Widget E,37,999
2025-06-19,CompX,Widget B,28,1316
2025-08-01,CompX,Widget E,1,40
2025-04-01,CompX,Widget C,26,884
2025-08-29,CompY,Widget E,6,234
2025-01-22,CompX,Widget E,44,616
2025-03-30,CompZ,Widget A,31,1395
2025-06-17,CompX,Widget E,45,810
2025-09-21,CompX,Widget E,10,150
2025-06-10,CompZ,Widget E,19,456
2025-12-21,CompZ,Widget B,8,192
2025-04-16,CompY,Widget B,40,1360
2025-03-22,CompY,Widget A,12,264
2025-02-23,CompZ,Widget E,25,925
2025-12-11,CompX,Widget B,7,336
2025-04-03,CompY,Widget D,43,430
2025-02-12,CompY,Widget B,42,1260
2025-12-02,CompX,Widget D,44,2068
2025-01-23,CompZ,Widget B,4,72
2025-01-21,CompY,Widget D,8,112
2025-09-10,CompY,Widget E,19,285
2025-09-09,CompY,Widget A,35,1470
2025-10-27,CompX,Widget A,40,2000
2025-07-06,CompY,Widget A,48,1152
2025-08-15,CompX,Widget E,10,480
2025-10-25,CompY,Widget B,6,192
2025-04-07,CompZ,Widget A,4,112
2025-09-13,CompX,Widget B,40,2000
2025-08-15,CompY,Widget B,20,680
2025-03-28,CompZ,Widget D,39,897
2025-08-20,CompY,Widget C,20,260
2025-06-03,CompY,Widget D,26,936
2025-05-27,CompX,Widget D,10,190
2025-02-20,CompX,Widget C,32,384
2025-11-25,CompX,Widget E,27,405
2025-01-02,CompY,Widget B,12,192
2025-12-15,CompX,Widget D,15,210
2025-01-18,CompZ,Widget D,12,324
2025-09-27,CompZ,Widget A,10,350
2025-04-14,CompX,Widget D,13,325
2025-04-27,CompZ,Widget C,36,576
2025-09-23,CompX,Widget E,15,720
2025-06-03,CompY,Widget B,12,444
2025-07-01,CompY,Widget C,17,408
2025-11-20,CompX,Widget A,6,180
2025-05-24,CompY,Widget C,25,850
2025-07-11,CompZ,Widget A,13,533
2025-02-22,CompZ,Widget E,2,62
2025-09-09,CompX,Widget D,39,429
2025-07-26,CompZ,Widget C,18,198
2025-01-22,CompY,Widget B,7,231
2025-05-27,CompX,Widget A,29,464
2025-11-29,CompY,Widget A,36,504
2025-04-28,CompZ,Widget A,48,2160
2025-01-12,CompZ,Widget D,14,672
2025-07-31,CompZ,Widget A,16,528
2025-10-08,CompZ,Widget A,34,1156
2025-08-24,CompX,Widget A,25,250
2025-12-17,CompZ,Widget D,40,1360
2025-01-04,CompZ,Widget E,46,1012
2025-01-09,CompX,Widget B,24,912
2025-07-25,CompX,Widget B,1,11
2025-03-17,CompX,Widget B,27,729
2025-05-19,CompY,Widget E,19,380
2025-12-25,CompX,Widget C,28,588
2025-02-26,CompZ,Widget B,41,1640
2025-12-24,CompZ,Widget B,5,65
2025-01-07,CompX,Widget B,43,2021
2025-07-06,CompZ,Widget A,44,2156
2025-10-02,CompX,Widget A,6,234
2025-08-29,CompZ,Widget C,43,1548
2025-01-05,CompX,Widget A,25,1200
2025-11-07,CompZ,Widget A,43,645
2025-07-28,CompY,Widget A,40,600
2025-09-06,CompX,Widget B,41,1230
2025-02-15,CompZ,Widget B,7,203
2025-04-27,CompX,Widget A,36,1080
2025-07-29,CompY,Widget B,31,961
2025-01-07,CompX,Widget D,30,540
2025-09-08,CompZ,Widget A,34,1122
2025-02-06,CompZ,Widget E,10,420
2025-02-01,CompZ,Widget B,34,1326
2025-03-17,CompX,Widget D,35,630
2025-10-20,CompX,Widget E,40,1760
2025-07-11,CompX,Widget C,18,756
2025-04-04,CompX,Widget D,1,27
2025-03-11,CompY,Widget D,27,1161
2025-10-26,CompZ,Widget E,25,275
2025-02-27,CompY,Widget C,9,423
2025-03-17,CompY,Widget A,35,1120
2025-12-14,CompZ,Widget E,14,532
2025-06-14,CompZ,Widget A,13,494
2025-03-21,CompX,Widget E,18,684
2025-03-13,CompX,Widget B,25,1100
2025-11-25,CompY,Widget C,26,364
2025-05-19,CompY,Widget D,15,345
2025-01-13,CompZ,Widget A,9,333
2025-01-03,CompY,Widget D,3,63
2025-06-27,CompX,Widget B,27,1134
2025-02-20,CompY,Widget B,6,120
2025-09-06,CompZ,Widget D,24,432
2025-07-02,CompX,Widget C,41,1968
2025-12-17,CompY,Widget C,16,800
2025-05-12,CompY,Widget E,43,1419
2025-12-08,CompX,Widget D,22,440
2025-02-22,CompX,Widget C,14,280
2025-03-12,CompZ,Widget D,44,1584
2025-06-26,CompY,Widget B,39,1404
2025-10-01,CompY,Widget D,21,609
2025-08-26,CompZ,Widget E,44,528
2025-10-08,CompX,Widget D,33,792
2025-03-29,CompZ,Widget E,27,378
2025-12-01,CompX,Widget E,39,1014
2025-07-15,CompY,Widget B,3,81
2025-05-02,CompY,Widget E,9,360
2025-11-24,CompX,Widget C,32,608
2025-06-09,CompZ,Widget E,29,841
2025-06-18,CompY,Widget B,45,1665
2025-05-22,CompZ,Widget C,38,1368
2025-10-07,CompY,Widget B,34,442
2025-04-07,CompX,Widget A,47,1034
2025-04-13,CompX,Widget C,46,1150
2025-11-29,CompX,Widget C,16,416
2025-02-23,CompZ,Widget E,42,1344
2025-11-08,CompY,Widget E,39,1365
2025-09-22,CompX,Widget E,9,333
2025-10-25,CompZ,Widget E,25,975
2025-05-27,CompX,Widget E,40,400
2025-02-11,CompZ,Widget E,48,1200
2025-11-04,CompY,Widget C,31,1054
2025-06-01,CompZ,Widget E,26,494
2025-12-30,CompX,Widget E,50,1700
2025-05-28,CompX,Widget E,2,28
2025-02-05,CompZ,Widget E,32,896
2025-10-27,CompZ,Widget B,32,1088
2025-05-14,CompY,Widget B,25,725
2025-01-06,CompX,Widget B,48,1584
2025-06-24,CompX,Widget E,30,300
2025-08-07,CompY,Widget B,21,903
2025-10-05,CompZ,Widget A,2,20
2025-02-09,CompY,Widget A,4,120
2025-02-13,CompY,Widget C,5,130
2025-05-02,CompZ,Widget A,13,299
2025-11-23,CompZ,Widget C,16,576
2025-07-21,CompX,Widget B,19,703
2025-09-23,CompZ,Widget C,19,817
2025-08-13,CompZ,Widget A,14,644
2025-03-20,CompY,Widget D,16,352
2025-06-05,CompZ,Widget A,48,960
2025-10-02,CompZ,Widget B,6,114
2025-06-01,CompX,Widget B,3,135
2025-05-04,CompX,Widget A,47,1034
2025-04-03,CompX,Widget D,37,1184
2025-11-27,CompX,Widget B,38,1558
2025-10-06,CompZ,Widget D,19,855
2025-07-12,CompY,Widget B,8,304
2025-08-08,CompY,Widget A,43,473
2025-12-18,CompY,Widget D,11,297
2025-09-01,CompY,Widget C,7,308
2025-08-25,CompX,Widget A,32,1088
2025-07-01,CompZ,Widget E,1,35
2025-09-10,CompX,Widget E,9,117
2025-07-27,CompY,Widget A,12,204
2025-06-17,CompZ,Widget B,46,1242
2025-05-31,CompZ,Widget E,16,784
2025-08-25,CompZ,Widget C,31,930
2025-12-29,CompY,Widget A,4,44
2025-06-13,CompZ,Widget D,34,1394
2025-09-14,CompY,Widget A,46,1058
2025-06-29,CompY,Widget B,4,56
2025-11-08,CompY,Widget A,8,120
2025-05-25,CompX,Widget D,50,1050
2025-06-28,CompY,Widget C,28,448
2025-06-05,CompY,Widget C,1,26
2025-04-28,CompX,Widget A,46,1196
2025-07-29,CompZ,Widget A,4,96
2025-01-22,CompY,Widget A,10,130
2025-04-12,CompZ,Widget B,44,1936
2025-11-12,CompZ,Widget E,47,1316
2025-02-20,CompZ,Widget D,44,1672
2025-11-05,CompX,Widget A,48,1296
2025-11-11,CompX,Widget C,41,1722
2025-12-20,CompZ,Widget E,33,1188
2025-06-10,CompY,Widget E,46,782
2025-05-25,CompX,Widget B,6,132
2025-07-07,CompZ,Widget D,28,924
2025-02-01,CompZ,Widget B,39,1482
2025-11-03,CompZ,Widget B,16,688
2025-02-19,CompX,Widget A,1,29
2025-06-24,CompX,Widget B,15,630
2025-07-14,CompX,Widget A,48,1728
2025-05-12,CompY,Widget D,16,800
2025-05-21,CompZ,Widget E,23,506
2025-04-23,CompY,Widget A,33,792
2025-12-14,CompY,Widget E,12,264
2025-12-22,CompY,Widget C,6,204
2025-11-11,CompX,Widget E,37,740
2025-10-14,CompY,Widget E,13,130
2025-05-20,CompZ,Widget D,44,1364
2025-02-17,CompY,Widget B,34,1292
2025-08-12,CompX,Widget D,46,2024
2025-02-28,CompY,Widget D,20,300
2025-10-26,CompY,Widget B,48,720
2025-03-09,CompY,Widget D,38,1444
2025-07-14,CompZ,Widget E,28,588
2025-03-10,CompZ,Widget A,14,420
2025-11-13,CompY,Widget A,3,135
2025-12-14,CompX,Widget D,29,899
2025-06-23,CompZ,Widget E,25,1075
2025-08-27,CompY,Widget B,27,1296
2025-08-16,CompX,Widget E,17,714
2025-10-10,CompZ,Widget B,19,475
2025-12-27,CompZ,Widget A,33,1584
2025-01-06,CompY,Widget A,33,1188
2025-07-04,CompZ,Widget E,26,702
2025-10-14,CompX,Widget D,30,450
2025-02-14,CompY,Widget E,42,504
2025-03-26,CompZ,Widget D,37,555
2025-04-28,CompY,Widget D,20,280
2025-10-25,CompY,Widget B,48,576
2025-11-03,CompZ,Widget E,31,1054
2025-12-09,CompZ,Widget D,46,2024
